Order Number,Placed On,Item SKU,Item Name,Product Category,Units,Rate (INR),Buyer Email,Ship City,Order Status,Returned On
712083,2023-09-13 02:30:06,SKU-2411,Product SKU-2411,Kitchenware,5,351.76,buyer0126@example.com,Mumbai,DELIVERED,
712083,2023-09-13 02:30:06,SKU-2416,Product SKU-2416,Kitchenware,1,397.61,buyer0126@example.com,Mumbai,DELIVERED,
712083,2023-09-13 02:30:06,SKU-2420,Product SKU-2420,Kitchenware,5,483.85,buyer0126@example.com,Mumbai,DELIVERED,
712083,2023-09-13 02:30:06,SKU-2418,Product SKU-2418,Kitchenware,3,684.43,buyer0126@example.com,Mumbai,DELIVERED,
703659,2023-09-13 03:31:28,SKU-2608,Product SKU-2608,Consumables,3,306.85,buyer0110@example.com,Mumbai,DELIVERED,
703659,2023-09-13 03:31:28,SKU-2614,Product SKU-2614,Consumables,3,383.79,buyer0110@example.com,Mumbai,DELIVERED,
703659,2023-09-13 03:31:28,SKU-2619,Product SKU-2619,Consumables,1,227.88,buyer0110@example.com,Mumbai,DELIVERED,
702023,2023-09-13 03:39:55,SKU-2119,Product SKU-2119,Footwear,1,163.06,buyer0326@example.com,Mumbai,DELIVERED,
714680,2023-09-13 05:36:10,SKU-2302,Product SKU-2302,Home Decor,6,282.74,buyer0000@example.com,Mumbai,DELIVERED,
714680,2023-09-13 05:36:10,SKU-2300,Product SKU-2300,Home Decor,7,366.05,buyer0000@example.com,Mumbai,DELIVERED,
714680,2023-09-13 05:36:10,SKU-2314,Product SKU-2314,Home Decor,8,216.0,buyer0000@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2009,Product SKU-2009,Apparel,1,204.07,buyer0419@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2007,Product SKU-2007,Apparel,1,560.08,buyer0419@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2000,Product SKU-2000,Apparel,2,899.95,buyer0419@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2021,Product SKU-2021,Apparel,3,545.18,buyer0419@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2018,Product SKU-2018,Apparel,8,221.68,buyer0419@example.com,Mumbai,DELIVERED,
702828,2023-09-13 06:29:06,SKU-2117,Product SKU-2117,Footwear,8,503.9,buyer0419@example.com,Mumbai,DELIVERED,
709056,2023-09-13 08:44:23,SKU-2406,Product SKU-2406,Kitchenware,8,311.79,buyer0465@example.com,Mumbai,RETURNED,2023-09-18
709056,2023-09-13 08:44:23,SKU-2411,Product SKU-2411,Kitchenware,1,254.92,buyer0465@example.com,Mumbai,RETURNED,2023-09-18
709056,2023-09-13 08:44:23,SKU-2421,Product SKU-2421,Kitchenware,5,328.36,buyer0465@example.com,Mumbai,RETURNED,2023-09-18
715309,2023-09-13 08:55:35,SKU-2022,Product SKU-2022,Apparel,8,322.06,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
715309,2023-09-13 08:55:35,SKU-2011,Product SKU-2011,Apparel,8,493.67,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
715309,2023-09-13 08:55:35,SKU-2018,Product SKU-2018,Apparel,3,165.88,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
715309,2023-09-13 08:55:35,SKU-2014,Product SKU-2014,Apparel,8,170.05,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
715309,2023-09-13 08:55:35,SKU-2023,Product SKU-2023,Apparel,7,591.6,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
715309,2023-09-13 08:55:35,SKU-2003,Product SKU-2003,Apparel,9,740.74,buyer0076@example.com,Mumbai,RETURNED,2023-10-20
714288,2023-09-13 09:01:54,SKU-2023,Product SKU-2023,Apparel,4,390.36,buyer0169@example.com,Mumbai,RETURNED,2023-10-16
714288,2023-09-13 09:01:54,SKU-2016,Product SKU-2016,Apparel,4,150.59,buyer0169@example.com,Mumbai,RETURNED,2023-10-16
712331,2023-09-13 09:03:05,SKU-2314,Product SKU-2314,Home Decor,2,327.4,buyer0464@example.com,Pune,RETURNED,2023-11-07
712331,2023-09-13 09:03:05,SKU-2312,Product SKU-2312,Home Decor,1,662.32,buyer0464@example.com,Pune,RETURNED,2023-11-07
702462,2023-09-13 09:33:35,SKU-2207,Product SKU-2207,Jewellery,6,160.06,buyer0600@example.com,Delhi,RETURNED,2023-11-03
702462,2023-09-13 09:33:35,SKU-2216,Product SKU-2216,Jewellery,7,693.83,buyer0600@example.com,Delhi,RETURNED,2023-11-03
702462,2023-09-13 09:33:35,SKU-2206,Product SKU-2206,Jewellery,3,476.08,buyer0600@example.com,Delhi,RETURNED,2023-11-03
702462,2023-09-13 09:33:35,SKU-2220,Product SKU-2220,Jewellery,9,458.35,buyer0600@example.com,Delhi,RETURNED,2023-11-03
702462,2023-09-13 09:33:35,SKU-2208,Product SKU-2208,Jewellery,7,239.29,buyer0600@example.com,Delhi,RETURNED,2023-11-03
702462,2023-09-13 09:33:35,SKU-2221,Product SKU-2221,Jewellery,5,390.83,buyer0600@example.com,Delhi,RETURNED,2023-11-03
710906,2023-09-13 11:27:26,SKU-2405,Product SKU-2405,Kitchenware,4,315.82,buyer0294@example.com,Chennai,DELIVERED,
700854,2023-09-13 12:28:03,SKU-2006,Product SKU-2006,Apparel,5,587.67,buyer0657@example.com,Mumbai,DELIVERED,
700854,2023-09-13 12:28:03,SKU-2005,Product SKU-2005,Apparel,3,629.74,buyer0657@example.com,Mumbai,DELIVERED,
700854,2023-09-13 12:28:03,SKU-2015,Product SKU-2015,Apparel,9,163.88,buyer0657@example.com,Mumbai,DELIVERED,
715827,2023-09-13 13:04:24,SKU-2003,Product SKU-2003,Apparel,6,935.94,buyer0190@example.com,Mumbai,DELIVERED,
715827,2023-09-13 13:04:24,SKU-2023,Product SKU-2023,Apparel,4,747.5,buyer0190@example.com,Mumbai,DELIVERED,
715827,2023-09-13 13:04:24,SKU-2022,Product SKU-2022,Apparel,9,406.93,buyer0190@example.com,Mumbai,DELIVERED,
715827,2023-09-13 13:04:24,SKU-2408,Product SKU-2408,Kitchenware,6,421.68,buyer0190@example.com,Mumbai,DELIVERED,
714685,2023-09-13 15:20:11,SKU-2008,Product SKU-2008,Apparel,6,247.21,buyer0087@example.com,Pune,DELIVERED,
714685,2023-09-13 15:20:11,SKU-2013,Product SKU-2013,Apparel,5,461.57,buyer0087@example.com,Pune,DELIVERED,
714685,2023-09-13 15:20:11,SKU-2018,Product SKU-2018,Apparel,3,187.21,buyer0087@example.com,Pune,DELIVERED,
714685,2023-09-13 15:20:11,SKU-2007,Product SKU-2007,Apparel,4,473.0,buyer0087@example.com,Pune,DELIVERED,
703425,2023-09-13 15:51:27,SKU-2005,Product SKU-2005,Apparel,2,562.43,buyer0369@example.com,Hyderabad,DELIVERED,
702499,2023-09-13 16:02:19,SKU-2113,Product SKU-2113,Footwear,7,1211.49,buyer0493@example.com,Hyderabad,RETURNED,2023-10-09
702499,2023-09-13 16:02:19,SKU-2105,Product SKU-2105,Footwear,2,499.02,buyer0493@example.com,Hyderabad,RETURNED,2023-10-09
702499,2023-09-13 16:02:19,SKU-2100,Product SKU-2100,Footwear,2,609.09,buyer0493@example.com,Hyderabad,RETURNED,2023-10-09
702499,2023-09-13 16:02:19,SKU-2115,Product SKU-2115,Footwear,4,281.02,buyer0493@example.com,Hyderabad,RETURNED,2023-10-09
702499,2023-09-13 16:02:19,SKU-2102,Product SKU-2102,Footwear,7,417.22,buyer0493@example.com,Hyderabad,RETURNED,2023-10-09
704179,2023-09-13 18:29:01,SKU-2022,Product SKU-2022,Apparel,8,338.72,buyer0325@example.com,Kolkata,RETURNED,2023-09-27
704179,2023-09-13 18:29:01,SKU-2006,Product SKU-2006,Apparel,2,511.08,buyer0325@example.com,Kolkata,RETURNED,2023-09-27
704179,2023-09-13 18:29:01,SKU-2007,Product SKU-2007,Apparel,4,440.79,buyer0325@example.com,Kolkata,RETURNED,2023-09-27
704179,2023-09-13 18:29:01,SKU-2021,Product SKU-2021,Apparel,4,429.06,buyer0325@example.com,Kolkata,RETURNED,2023-09-27
711640,2023-09-13 19:03:28,SKU-2015,Product SKU-2015,Apparel,4,158.57,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
711640,2023-09-13 19:03:28,SKU-2021,Product SKU-2021,Apparel,9,477.37,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
711640,2023-09-13 19:03:28,SKU-2001,Product SKU-2001,Apparel,3,339.6,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
711640,2023-09-13 19:03:28,SKU-2008,Product SKU-2008,Apparel,2,256.31,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
711640,2023-09-13 19:03:28,SKU-2002,Product SKU-2002,Apparel,5,386.86,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
711640,2023-09-13 19:03:28,SKU-2514,Product SKU-2514,Stationery,8,529.07,buyer0169@example.com,Mumbai,RETURNED,2023-10-26
701662,2023-09-13 22:33:43,SKU-2001,Product SKU-2001,Apparel,1,294.17,buyer0405@example.com,Pune,RETURNED,2023-10-16
701662,2023-09-13 22:33:43,SKU-2014,Product SKU-2014,Apparel,3,172.37,buyer0405@example.com,Pune,RETURNED,2023-10-16
701662,2023-09-13 22:33:43,SKU-2110,Product SKU-2110,Footwear,6,328.54,buyer0405@example.com,Pune,RETURNED,2023-10-16
713370,2023-09-13 23:12:15,SKU-2104,Product SKU-2104,Footwear,4,131.95,buyer0619@example.com,Mumbai,DELIVERED,
713370,2023-09-13 23:12:15,SKU-2406,Product SKU-2406,Kitchenware,9,371.04,buyer0619@example.com,Mumbai,DELIVERED,
710174,2023-09-13 23:28:12,SKU-2011,Product SKU-2011,Apparel,9,616.72,buyer0423@example.com,Mumbai,DELIVERED,
710174,2023-09-13 23:28:12,SKU-2021,Product SKU-2021,Apparel,5,509.63,buyer0423@example.com,Mumbai,DELIVERED,
710174,2023-09-13 23:28:12,SKU-2006,Product SKU-2006,Apparel,5,607.05,buyer0423@example.com,Mumbai,DELIVERED,
701359,2023-09-14 03:19:00,SKU-2120,Product SKU-2120,Footwear,1,280.6,buyer0399@example.com,Bengaluru,RETURNED,2023-09-30
701359,2023-09-14 03:19:00,SKU-2102,Product SKU-2102,Footwear,6,367.27,buyer0399@example.com,Bengaluru,RETURNED,2023-09-30
701359,2023-09-14 03:19:00,SKU-2119,Product SKU-2119,Footwear,7,128.3,buyer0399@example.com,Bengaluru,RETURNED,2023-09-30
701359,2023-09-14 03:19:00,SKU-2100,Product SKU-2100,Footwear,4,536.17,buyer0399@example.com,Bengaluru,RETURNED,2023-09-30
701359,2023-09-14 03:19:00,SKU-2122,Product SKU-2122,Footwear,1,363.78,buyer0399@example.com,Bengaluru,RETURNED,2023-09-30
709103,2023-09-14 04:37:50,SKU-2219,Product SKU-2219,Jewellery,8,131.36,buyer0551@example.com,Mumbai,DELIVERED,
709103,2023-09-14 04:37:50,SKU-2206,Product SKU-2206,Jewellery,5,380.38,buyer0551@example.com,Mumbai,DELIVERED,
709103,2023-09-14 04:37:50,SKU-2210,Product SKU-2210,Jewellery,9,338.68,buyer0551@example.com,Mumbai,DELIVERED,
701013,2023-09-14 05:09:56,SKU-2412,Product SKU-2412,Kitchenware,4,189.14,buyer0367@example.com,Chennai,RETURNED,2023-10-22
701013,2023-09-14 05:09:56,SKU-2415,Product SKU-2415,Kitchenware,7,729.88,buyer0367@example.com,Chennai,RETURNED,2023-10-22
701013,2023-09-14 05:09:56,SKU-2408,Product SKU-2408,Kitchenware,3,279.32,buyer0367@example.com,Chennai,RETURNED,2023-10-22
701013,2023-09-14 05:09:56,SKU-2417,Product SKU-2417,Kitchenware,7,546.85,buyer0367@example.com,Chennai,RETURNED,2023-10-22
701013,2023-09-14 05:09:56,SKU-2411,Product SKU-2411,Kitchenware,4,278.4,buyer0367@example.com,Chennai,RETURNED,2023-10-22
701013,2023-09-14 05:09:56,SKU-2203,Product SKU-2203,Jewellery,3,192.58,buyer0367@example.com,Chennai,RETURNED,2023-10-22
703533,2023-09-14 05:33:42,SKU-2112,Product SKU-2112,Footwear,5,217.04,buyer0181@example.com,Mumbai,DELIVERED,
703533,2023-09-14 05:33:42,SKU-2109,Product SKU-2109,Footwear,9,316.49,buyer0181@example.com,Mumbai,DELIVERED,
703533,2023-09-14 05:33:42,SKU-2119,Product SKU-2119,Footwear,9,156.59,buyer0181@example.com,Mumbai,DELIVERED,
703533,2023-09-14 05:33:42,SKU-2110,Product SKU-2110,Footwear,7,448.44,buyer0181@example.com,Mumbai,DELIVERED,
703533,2023-09-14 05:33:42,SKU-2121,Product SKU-2121,Footwear,3,915.51,buyer0181@example.com,Mumbai,DELIVERED,
711331,2023-09-14 05:54:11,SKU-2119,Product SKU-2119,Footwear,2,117.12,buyer0435@example.com,Mumbai,DELIVERED,
711331,2023-09-14 05:54:11,SKU-2108,Product SKU-2108,Footwear,1,412.25,buyer0435@example.com,Mumbai,DELIVERED,
712642,2023-09-14 07:16:16,SKU-2601,Product SKU-2601,Consumables,7,193.02,buyer0244@example.com,Chennai,DELIVERED,
712642,2023-09-14 07:16:16,SKU-2622,Product SKU-2622,Consumables,5,613.93,buyer0244@example.com,Chennai,DELIVERED,
712642,2023-09-14 07:16:16,SKU-2602,Product SKU-2602,Consumables,9,279.68,buyer0244@example.com,Chennai,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2110,Product SKU-2110,Footwear,8,348.68,buyer0629@example.com,Pune,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2116,Product SKU-2116,Footwear,8,233.54,buyer0629@example.com,Pune,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2122,Product SKU-2122,Footwear,4,345.2,buyer0629@example.com,Pune,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2123,Product SKU-2123,Footwear,1,281.54,buyer0629@example.com,Pune,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2120,Product SKU-2120,Footwear,8,266.27,buyer0629@example.com,Pune,DELIVERED,
710177,2023-09-14 08:29:50,SKU-2112,Product SKU-2112,Footwear,8,168.75,buyer0629@example.com,Pune,DELIVERED,
708602,2023-09-14 09:44:57,SKU-2320,Product SKU-2320,Home Decor,4,487.85,buyer0036@example.com,Kolkata,DELIVERED,
708602,2023-09-14 09:44:57,SKU-2313,Product SKU-2313,Home Decor,4,514.01,buyer0036@example.com,Kolkata,DELIVERED,
706960,2023-09-14 10:37:59,SKU-2409,Product SKU-2409,Kitchenware,6,280.67,buyer0502@example.com,Mumbai,DELIVERED,
706960,2023-09-14 10:37:59,SKU-2404,Product SKU-2404,Kitchenware,4,336.74,buyer0502@example.com,Mumbai,DELIVERED,
706960,2023-09-14 10:37:59,SKU-2406,Product SKU-2406,Kitchenware,2,491.17,buyer0502@example.com,Mumbai,DELIVERED,
706960,2023-09-14 10:37:59,SKU-2101,Product SKU-2101,Footwear,4,176.96,buyer0502@example.com,Mumbai,DELIVERED,
711842,2023-09-14 11:01:22,SKU-2100,Product SKU-2100,Footwear,2,552.91,buyer0461@example.com,Kolkata,RETURNED,2023-10-29
711842,2023-09-14 11:01:22,SKU-2115,Product SKU-2115,Footwear,2,255.1,buyer0461@example.com,Kolkata,RETURNED,2023-10-29
711842,2023-09-14 11:01:22,SKU-2118,Product SKU-2118,Footwear,6,637.67,buyer0461@example.com,Kolkata,RETURNED,2023-10-29
711842,2023-09-14 11:01:22,SKU-2117,Product SKU-2117,Footwear,4,440.79,buyer0461@example.com,Kolkata,RETURNED,2023-10-29
711842,2023-09-14 11:01:22,SKU-2107,Product SKU-2107,Footwear,9,871.01,buyer0461@example.com,Kolkata,RETURNED,2023-10-29
711878,2023-09-14 14:15:40,SKU-2117,Product SKU-2117,Footwear,1,485.32,buyer0132@example.com,Hyderabad,RETURNED,2023-10-25
711878,2023-09-14 14:15:40,SKU-2118,Product SKU-2118,Footwear,5,702.1,buyer0132@example.com,Hyderabad,RETURNED,2023-10-25
711878,2023-09-14 14:15:40,SKU-2111,Product SKU-2111,Footwear,3,337.21,buyer0132@example.com,Hyderabad,RETURNED,2023-10-25
711878,2023-09-14 14:15:40,SKU-2104,Product SKU-2104,Footwear,1,186.24,buyer0132@example.com,Hyderabad,RETURNED,2023-10-25
705020,2023-09-14 15:25:40,SKU-2316,Product SKU-2316,Home Decor,5,208.65,buyer0265@example.com,Delhi,DELIVERED,
705020,2023-09-14 15:25:40,SKU-2313,Product SKU-2313,Home Decor,9,601.43,buyer0265@example.com,Delhi,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2615,Product SKU-2615,Consumables,4,105.01,buyer0294@example.com,Chennai,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2605,Product SKU-2605,Consumables,6,472.25,buyer0294@example.com,Chennai,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2609,Product SKU-2609,Consumables,5,237.73,buyer0294@example.com,Chennai,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2616,Product SKU-2616,Consumables,6,122.53,buyer0294@example.com,Chennai,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2601,Product SKU-2601,Consumables,1,110.23,buyer0294@example.com,Chennai,DELIVERED,
704896,2023-09-14 15:41:40,SKU-2004,Product SKU-2004,Apparel,4,223.13,buyer0294@example.com,Chennai,DELIVERED,
702916,2023-09-14 17:14:22,SKU-2617,Product SKU-2617,Consumables,7,108.17,buyer0427@example.com,Kolkata,DELIVERED,
702916,2023-09-14 17:14:22,SKU-2607,Product SKU-2607,Consumables,6,550.53,buyer0427@example.com,Kolkata,DELIVERED,
702916,2023-09-14 17:14:22,SKU-2600,Product SKU-2600,Consumables,2,219.01,buyer0427@example.com,Kolkata,DELIVERED,
702916,2023-09-14 17:14:22,SKU-2609,Product SKU-2609,Consumables,4,314.84,buyer0427@example.com,Kolkata,DELIVERED,
702916,2023-09-14 17:14:22,SKU-2506,Product SKU-2506,Stationery,1,748.79,buyer0427@example.com,Kolkata,DELIVERED,
704565,2023-09-14 17:34:33,SKU-2215,Product SKU-2215,Jewellery,3,174.69,buyer0295@example.com,Bengaluru,DELIVERED,
704565,2023-09-14 17:34:33,SKU-2222,Product SKU-2222,Jewellery,6,222.7,buyer0295@example.com,Bengaluru,DELIVERED,
704565,2023-09-14 17:34:33,SKU-2200,Product SKU-2200,Jewellery,1,226.81,buyer0295@example.com,Bengaluru,DELIVERED,
715974,2023-09-14 17:52:21,SKU-2101,Product SKU-2101,Footwear,2,157.08,buyer0159@example.com,Pune,DELIVERED,
715974,2023-09-14 17:52:21,SKU-2106,Product SKU-2106,Footwear,6,142.2,buyer0159@example.com,Pune,DELIVERED,
715974,2023-09-14 17:52:21,SKU-2123,Product SKU-2123,Footwear,9,280.45,buyer0159@example.com,Pune,DELIVERED,
706775,2023-09-14 17:56:06,SKU-2210,Product SKU-2210,Jewellery,4,498.53,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
706775,2023-09-14 17:56:06,SKU-2220,Product SKU-2220,Jewellery,7,539.05,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
706775,2023-09-14 17:56:06,SKU-2209,Product SKU-2209,Jewellery,2,582.08,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
706775,2023-09-14 17:56:06,SKU-2219,Product SKU-2219,Jewellery,2,193.35,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
706775,2023-09-14 17:56:06,SKU-2218,Product SKU-2218,Jewellery,3,186.16,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
706775,2023-09-14 17:56:06,SKU-2214,Product SKU-2214,Jewellery,2,379.69,buyer0331@example.com,Mumbai,RETURNED,2023-11-05
714197,2023-09-14 18:04:15,SKU-2618,Product SKU-2618,Consumables,9,310.33,buyer0035@example.com,Pune,DELIVERED,
714197,2023-09-14 18:04:15,SKU-2613,Product SKU-2613,Consumables,9,114.33,buyer0035@example.com,Pune,DELIVERED,
714197,2023-09-14 18:04:15,SKU-2612,Product SKU-2612,Consumables,9,176.71,buyer0035@example.com,Pune,DELIVERED,
714197,2023-09-14 18:04:15,SKU-2617,Product SKU-2617,Consumables,1,89.25,buyer0035@example.com,Pune,DELIVERED,
714197,2023-09-14 18:04:15,SKU-2619,Product SKU-2619,Consumables,1,175.74,buyer0035@example.com,Pune,DELIVERED,
714197,2023-09-14 18:04:15,SKU-2601,Product SKU-2601,Consumables,6,120.46,buyer0035@example.com,Pune,DELIVERED,
707436,2023-09-14 18:06:49,SKU-2106,Product SKU-2106,Footwear,9,136.78,buyer0592@example.com,Mumbai,DELIVERED,
707436,2023-09-14 18:06:49,SKU-2201,Product SKU-2201,Jewellery,8,127.91,buyer0592@example.com,Mumbai,DELIVERED,
715019,2023-09-14 19:41:45,SKU-2100,Product SKU-2100,Footwear,8,437.98,buyer0361@example.com,Mumbai,RETURNED,2023-10-05
715019,2023-09-14 19:41:45,SKU-2108,Product SKU-2108,Footwear,9,368.9,buyer0361@example.com,Mumbai,RETURNED,2023-10-05
715019,2023-09-14 19:41:45,SKU-2119,Product SKU-2119,Footwear,7,104.81,buyer0361@example.com,Mumbai,RETURNED,2023-10-05
715019,2023-09-14 19:41:45,SKU-2219,Product SKU-2219,Jewellery,7,144.5,buyer0361@example.com,Mumbai,RETURNED,2023-10-05
711313,2023-09-14 20:19:36,SKU-2223,Product SKU-2223,Jewellery,1,418.76,buyer0520@example.com,Mumbai,DELIVERED,
708697,2023-09-14 21:33:37,SKU-2606,Product SKU-2606,Consumables,5,510.75,buyer0477@example.com,Mumbai,RETURNED,2023-10-05
708697,2023-09-14 21:33:37,SKU-2617,Product SKU-2617,Consumables,9,137.27,buyer0477@example.com,Mumbai,RETURNED,2023-10-05
708697,2023-09-14 21:33:37,SKU-2619,Product SKU-2619,Consumables,5,270.3,buyer0477@example.com,Mumbai,RETURNED,2023-10-05
708697,2023-09-14 21:33:37,SKU-2103,Product SKU-2103,Footwear,4,203.85,buyer0477@example.com,Mumbai,RETURNED,2023-10-05
701206,2023-09-14 22:36:44,SKU-2217,Product SKU-2217,Jewellery,4,419.1,buyer0412@example.com,Mumbai,DELIVERED,
709171,2023-09-15 01:57:38,SKU-2000,Product SKU-2000,Apparel,3,596.92,buyer0493@example.com,Hyderabad,DELIVERED,
709171,2023-09-15 01:57:38,SKU-2407,Product SKU-2407,Kitchenware,8,115.78,buyer0493@example.com,Hyderabad,DELIVERED,
710613,2023-09-15 03:56:03,SKU-2207,Product SKU-2207,Jewellery,2,132.01,buyer0447@example.com,Kolkata,DELIVERED,
710613,2023-09-15 03:56:03,SKU-2205,Product SKU-2205,Jewellery,8,362.35,buyer0447@example.com,Kolkata,DELIVERED,
710613,2023-09-15 03:56:03,SKU-2213,Product SKU-2213,Jewellery,7,466.81,buyer0447@example.com,Kolkata,DELIVERED,
710613,2023-09-15 03:56:03,SKU-2222,Product SKU-2222,Jewellery,7,276.6,buyer0447@example.com,Kolkata,DELIVERED,
710613,2023-09-15 03:56:03,SKU-2204,Product SKU-2204,Jewellery,9,724.84,buyer0447@example.com,Kolkata,DELIVERED,
703727,2023-09-15 04:19:22,SKU-2407,Product SKU-2407,Kitchenware,1,138.86,buyer0553@example.com,Mumbai,RETURNED,2023-10-19
703727,2023-09-15 04:19:22,SKU-2421,Product SKU-2421,Kitchenware,9,455.52,buyer0553@example.com,Mumbai,RETURNED,2023-10-19
703727,2023-09-15 04:19:22,SKU-2417,Product SKU-2417,Kitchenware,6,694.63,buyer0553@example.com,Mumbai,RETURNED,2023-10-19
703727,2023-09-15 04:19:22,SKU-2406,Product SKU-2406,Kitchenware,1,432.54,buyer0553@example.com,Mumbai,RETURNED,2023-10-19
702791,2023-09-15 04:37:03,SKU-2512,Product SKU-2512,Stationery,3,464.48,buyer0019@example.com,Pune,RETURNED,2023-09-21
702791,2023-09-15 04:37:03,SKU-2519,Product SKU-2519,Stationery,1,622.83,buyer0019@example.com,Pune,RETURNED,2023-09-21
702791,2023-09-15 04:37:03,SKU-2502,Product SKU-2502,Stationery,6,171.26,buyer0019@example.com,Pune,RETURNED,2023-09-21
702791,2023-09-15 04:37:03,SKU-2513,Product SKU-2513,Stationery,8,481.27,buyer0019@example.com,Pune,RETURNED,2023-09-21
709075,2023-09-15 08:50:04,SKU-2523,Product SKU-2523,Stationery,6,1329.61,buyer0194@example.com,Mumbai,RETURNED,2023-09-29
709075,2023-09-15 08:50:04,SKU-2503,Product SKU-2503,Stationery,3,565.31,buyer0194@example.com,Mumbai,RETURNED,2023-09-29
709075,2023-09-15 08:50:04,SKU-2502,Product SKU-2502,Stationery,9,210.02,buyer0194@example.com,Mumbai,RETURNED,2023-09-29
709075,2023-09-15 08:50:04,SKU-2505,Product SKU-2505,Stationery,4,611.22,buyer0194@example.com,Mumbai,RETURNED,2023-09-29
715111,2023-09-15 10:18:27,SKU-2303,Product SKU-2303,Home Decor,3,433.5,buyer0264@example.com,Pune,DELIVERED,
715111,2023-09-15 10:18:27,SKU-2315,Product SKU-2315,Home Decor,4,475.49,buyer0264@example.com,Pune,DELIVERED,
715111,2023-09-15 10:18:27,SKU-2308,Product SKU-2308,Home Decor,2,459.3,buyer0264@example.com,Pune,DELIVERED,
715111,2023-09-15 10:18:27,SKU-2302,Product SKU-2302,Home Decor,5,366.56,buyer0264@example.com,Pune,DELIVERED,
715111,2023-09-15 10:18:27,SKU-2306,Product SKU-2306,Home Decor,8,682.11,buyer0264@example.com,Pune,DELIVERED,
715111,2023-09-15 10:18:27,SKU-2410,Product SKU-2410,Kitchenware,1,258.62,buyer0264@example.com,Pune,DELIVERED,
714972,2023-09-15 11:58:01,SKU-2007,Product SKU-2007,Apparel,8,540.81,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
714972,2023-09-15 11:58:01,SKU-2005,Product SKU-2005,Apparel,1,671.95,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
714972,2023-09-15 11:58:01,SKU-2000,Product SKU-2000,Apparel,1,868.99,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
714972,2023-09-15 11:58:01,SKU-2015,Product SKU-2015,Apparel,7,174.87,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
714972,2023-09-15 11:58:01,SKU-2023,Product SKU-2023,Apparel,1,763.42,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
714972,2023-09-15 11:58:01,SKU-2003,Product SKU-2003,Apparel,2,955.87,buyer0242@example.com,Mumbai,RETURNED,2023-10-30
708871,2023-09-15 12:19:57,SKU-2302,Product SKU-2302,Home Decor,8,405.53,buyer0688@example.com,Chennai,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2502,Product SKU-2502,Stationery,1,186.26,buyer0114@example.com,Kolkata,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2512,Product SKU-2512,Stationery,1,505.15,buyer0114@example.com,Kolkata,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2500,Product SKU-2500,Stationery,1,135.31,buyer0114@example.com,Kolkata,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2521,Product SKU-2521,Stationery,4,217.31,buyer0114@example.com,Kolkata,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2510,Product SKU-2510,Stationery,1,921.2,buyer0114@example.com,Kolkata,DELIVERED,
703406,2023-09-15 13:16:30,SKU-2503,Product SKU-2503,Stationery,4,501.36,buyer0114@example.com,Kolkata,DELIVERED,
703687,2023-09-15 17:22:24,SKU-2421,Product SKU-2421,Kitchenware,4,594.38,buyer0674@example.com,Kolkata,RETURNED,2023-11-01
703687,2023-09-15 17:22:24,SKU-2415,Product SKU-2415,Kitchenware,7,1209.72,buyer0674@example.com,Kolkata,RETURNED,2023-11-01
